
Intensity Min Ch=6 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Spot,6,Image 1,1,485,
0,,Spot,6,Image 1,1,487,
0,,Spot,6,Image 1,1,498,
0,,Spot,6,Image 1,1,509,
0,,Spot,6,Image 1,1,510,
0,,Spot,6,Image 1,1,513,
0,,Spot,6,Image 1,1,518,
0,,Spot,6,Image 1,1,520,
0,,Spot,6,Image 1,1,522,
0,,Spot,6,Image 1,1,528,
0,,Spot,6,Image 1,1,552,
0,,Spot,6,Image 1,1,565,
0,,Spot,6,Image 1,1,572,
0,,Spot,6,Image 1,1,604,
0,,Spot,6,Image 1,1,615,
0,,Spot,6,Image 1,1,616,
0,,Spot,6,Image 1,1,626,
0,,Spot,6,Image 1,1,631,
0,,Spot,6,Image 1,1,661,
0,,Spot,6,Image 1,1,688,
0,,Spot,6,Image 1,1,693,
0,,Spot,6,Image 1,1,696,
0,,Spot,6,Image 1,1,704,
0,,Spot,6,Image 1,1,707,
0,,Spot,6,Image 1,1,714,
0,,Spot,6,Image 1,1,716,
0,,Spot,6,Image 1,1,718,
0,,Spot,6,Image 1,1,730,
0,,Spot,6,Image 1,1,748,
0,,Spot,6,Image 1,1,762,
0,,Spot,6,Image 1,1,780,
0,,Spot,6,Image 1,1,782,
0,,Spot,6,Image 1,1,783,
0,,Spot,6,Image 1,1,789,
0,,Spot,6,Image 1,1,790,
0,,Spot,6,Image 1,1,792,
0,,Spot,6,Image 1,1,794,
0,,Spot,6,Image 1,1,797,
0,,Spot,6,Image 1,1,798,
0,,Spot,6,Image 1,1,800,
0,,Spot,6,Image 1,1,809,
0,,Spot,6,Image 1,1,812,
0,,Spot,6,Image 1,1,814,
0,,Spot,6,Image 1,1,822,
0,,Spot,6,Image 1,1,823,
0,,Spot,6,Image 1,1,825,
0,,Spot,6,Image 1,1,829,
0,,Spot,6,Image 1,1,830,
0,,Spot,6,Image 1,1,835,
0,,Spot,6,Image 1,1,837,
0,,Spot,6,Image 1,1,845,
0,,Spot,6,Image 1,1,889,
0,,Spot,6,Image 1,1,900,
0,,Spot,6,Image 1,1,903,
0,,Spot,6,Image 1,1,905,
0,,Spot,6,Image 1,1,906,
0,,Spot,6,Image 1,1,914,
0,,Spot,6,Image 1,1,917,
0,,Spot,6,Image 1,1,921,
0,,Spot,6,Image 1,1,923,
0,,Spot,6,Image 1,1,933,
0,,Spot,6,Image 1,1,936,
0,,Spot,6,Image 1,1,937,
0,,Spot,6,Image 1,1,939,
0,,Spot,6,Image 1,1,941,
0,,Spot,6,Image 1,1,949,
0,,Spot,6,Image 1,1,952,
0,,Spot,6,Image 1,1,965,
0,,Spot,6,Image 1,1,978,
0,,Spot,6,Image 1,1,989,
0,,Spot,6,Image 1,1,994,
0,,Spot,6,Image 1,1,997,
0,,Spot,6,Image 1,1,1010,
0,,Spot,6,Image 1,1,1018,
0,,Spot,6,Image 1,1,1021,
0,,Spot,6,Image 1,1,1033,
0,,Spot,6,Image 1,1,1041,
0,,Spot,6,Image 1,1,1043,
0,,Spot,6,Image 1,1,1048,
0,,Spot,6,Image 1,1,1054,
0,,Spot,6,Image 1,1,1064,
0,,Spot,6,Image 1,1,1065,
0,,Spot,6,Image 1,1,1070,
0,,Spot,6,Image 1,1,1073,
0,,Spot,6,Image 1,1,1076,
0,,Spot,6,Image 1,1,1077,
0,,Spot,6,Image 1,1,1085,
0,,Spot,6,Image 1,1,1091,
0,,Spot,6,Image 1,1,1093,
0,,Spot,6,Image 1,1,1094,
0,,Spot,6,Image 1,1,1096,
0,,Spot,6,Image 1,1,1098,
0,,Spot,6,Image 1,1,1101,
0,,Spot,6,Image 1,1,1105,
0,,Spot,6,Image 1,1,1108,
0,,Spot,6,Image 1,1,1109,
0,,Spot,6,Image 1,1,1113,
0,,Spot,6,Image 1,1,1124,
0,,Spot,6,Image 1,1,1132,
0,,Spot,6,Image 1,1,1133,
0,,Spot,6,Image 1,1,1139,
0,,Spot,6,Image 1,1,1146,
0,,Spot,6,Image 1,1,1149,
0,,Spot,6,Image 1,1,1150,
0,,Spot,6,Image 1,1,1153,
0,,Spot,6,Image 1,1,1154,
0,,Spot,6,Image 1,1,1158,
0,,Spot,6,Image 1,1,1165,
0,,Spot,6,Image 1,1,1169,
0,,Spot,6,Image 1,1,1180,
0,,Spot,6,Image 1,1,1184,
0,,Spot,6,Image 1,1,1185,
0,,Spot,6,Image 1,1,1189,
0,,Spot,6,Image 1,1,1193,
0,,Spot,6,Image 1,1,1196,
0,,Spot,6,Image 1,1,1198,
0,,Spot,6,Image 1,1,1199,
0,,Spot,6,Image 1,1,1201,
0,,Spot,6,Image 1,1,1203,
0,,Spot,6,Image 1,1,1209,
0,,Spot,6,Image 1,1,1210,
0,,Spot,6,Image 1,1,1211,
0,,Spot,6,Image 1,1,1213,
0,,Spot,6,Image 1,1,1216,
0,,Spot,6,Image 1,1,1217,
0,,Spot,6,Image 1,1,1218,
0,,Spot,6,Image 1,1,1226,
0,,Spot,6,Image 1,1,1228,
0,,Spot,6,Image 1,1,1229,
0,,Spot,6,Image 1,1,1232,
0,,Spot,6,Image 1,1,1237,
0,,Spot,6,Image 1,1,1241,
0,,Spot,6,Image 1,1,1242,
0,,Spot,6,Image 1,1,1243,
0,,Spot,6,Image 1,1,1246,
0,,Spot,6,Image 1,1,1258,
0,,Spot,6,Image 1,1,1262,
0,,Spot,6,Image 1,1,1264,
0,,Spot,6,Image 1,1,1271,
0,,Spot,6,Image 1,1,1284,
0,,Spot,6,Image 1,1,1288,
0,,Spot,6,Image 1,1,1291,
0,,Spot,6,Image 1,1,1301,
0,,Spot,6,Image 1,1,1303,
0,,Spot,6,Image 1,1,1326,
0,,Spot,6,Image 1,1,1327,
0,,Spot,6,Image 1,1,1328,
0,,Spot,6,Image 1,1,1331,
0,,Spot,6,Image 1,1,1332,
0,,Spot,6,Image 1,1,1334,
0,,Spot,6,Image 1,1,1336,
0,,Spot,6,Image 1,1,1339,
0,,Spot,6,Image 1,1,1341,
0,,Spot,6,Image 1,1,1346,
0,,Spot,6,Image 1,1,1347,
0,,Spot,6,Image 1,1,1351,
0,,Spot,6,Image 1,1,1353,
0,,Spot,6,Image 1,1,1354,
0,,Spot,6,Image 1,1,1355,
0,,Spot,6,Image 1,1,1357,
0,,Spot,6,Image 1,1,1358,
0,,Spot,6,Image 1,1,1359,
0,,Spot,6,Image 1,1,1361,
0,,Spot,6,Image 1,1,1362,
0,,Spot,6,Image 1,1,1364,
0,,Spot,6,Image 1,1,1370,
0,,Spot,6,Image 1,1,1371,
0,,Spot,6,Image 1,1,1372,
0,,Spot,6,Image 1,1,1373,
0,,Spot,6,Image 1,1,1375,
0,,Spot,6,Image 1,1,1376,
0,,Spot,6,Image 1,1,1382,
0,,Spot,6,Image 1,1,1383,
0,,Spot,6,Image 1,1,1389,
0,,Spot,6,Image 1,1,1390,
0,,Spot,6,Image 1,1,1392,
0,,Spot,6,Image 1,1,1399,
0,,Spot,6,Image 1,1,1402,
0,,Spot,6,Image 1,1,1406,
0,,Spot,6,Image 1,1,1410,
0,,Spot,6,Image 1,1,1411,
0,,Spot,6,Image 1,1,1415,
0,,Spot,6,Image 1,1,1420,
0,,Spot,6,Image 1,1,1435,
0,,Spot,6,Image 1,1,1436,
0,,Spot,6,Image 1,1,1439,
0,,Spot,6,Image 1,1,1440,
0,,Spot,6,Image 1,1,1444,
0,,Spot,6,Image 1,1,1445,
0,,Spot,6,Image 1,1,1446,
0,,Spot,6,Image 1,1,1447,
0,,Spot,6,Image 1,1,1448,
0,,Spot,6,Image 1,1,1452,
0,,Spot,6,Image 1,1,1456,
0,,Spot,6,Image 1,1,1457,
0,,Spot,6,Image 1,1,1460,
0,,Spot,6,Image 1,1,1461,
0,,Spot,6,Image 1,1,1463,
0,,Spot,6,Image 1,1,1471,
0,,Spot,6,Image 1,1,1478,
0,,Spot,6,Image 1,1,1480,
0,,Spot,6,Image 1,1,1489,
0,,Spot,6,Image 1,1,1493,
0,,Spot,6,Image 1,1,1495,
0,,Spot,6,Image 1,1,1496,
0,,Spot,6,Image 1,1,1506,
0,,Spot,6,Image 1,1,1508,
0,,Spot,6,Image 1,1,1509,
0,,Spot,6,Image 1,1,1513,
0,,Spot,6,Image 1,1,1534,
0,,Spot,6,Image 1,1,1537,
0,,Spot,6,Image 1,1,1543,
0,,Spot,6,Image 1,1,1546,
0,,Spot,6,Image 1,1,1547,
0,,Spot,6,Image 1,1,1552,
0,,Spot,6,Image 1,1,1553,
0,,Spot,6,Image 1,1,1555,
0,,Spot,6,Image 1,1,1567,
0,,Spot,6,Image 1,1,1569,
0,,Spot,6,Image 1,1,1572,
0,,Spot,6,Image 1,1,1576,
0,,Spot,6,Image 1,1,1589,
0,,Spot,6,Image 1,1,1595,
0,,Spot,6,Image 1,1,1615,
0,,Spot,6,Image 1,1,1620,
0,,Spot,6,Image 1,1,1634,
0,,Spot,6,Image 1,1,1650,
0,,Spot,6,Image 1,1,1651,
0,,Spot,6,Image 1,1,1656,
0,,Spot,6,Image 1,1,1657,
0,,Spot,6,Image 1,1,1662,
0,,Spot,6,Image 1,1,1665,
0,,Spot,6,Image 1,1,1684,
0,,Spot,6,Image 1,1,1690,
0,,Spot,6,Image 1,1,1692,
0,,Spot,6,Image 1,1,1694,
0,,Spot,6,Image 1,1,1695,
0,,Spot,6,Image 1,1,1697,
0,,Spot,6,Image 1,1,1699,
0,,Spot,6,Image 1,1,1700,
0,,Spot,6,Image 1,1,1706,
0,,Spot,6,Image 1,1,1710,
0,,Spot,6,Image 1,1,1721,
0,,Spot,6,Image 1,1,1725,
0,,Spot,6,Image 1,1,1726,
0,,Spot,6,Image 1,1,1732,
0,,Spot,6,Image 1,1,1752,
0,,Spot,6,Image 1,1,1768,
0,,Spot,6,Image 1,1,1769,
0,,Spot,6,Image 1,1,1775,
0,,Spot,6,Image 1,1,1788,
0,,Spot,6,Image 1,1,1815,
0,,Spot,6,Image 1,1,1818,
0,,Spot,6,Image 1,1,1824,
0,,Spot,6,Image 1,1,1825,
0,,Spot,6,Image 1,1,1837,
0,,Spot,6,Image 1,1,1844,
0,,Spot,6,Image 1,1,1845,
0,,Spot,6,Image 1,1,1851,
0,,Spot,6,Image 1,1,1857,
0,,Spot,6,Image 1,1,1858,
0,,Spot,6,Image 1,1,1864,
0,,Spot,6,Image 1,1,1865,
0,,Spot,6,Image 1,1,1870,
0,,Spot,6,Image 1,1,1871,
0,,Spot,6,Image 1,1,1893,
0,,Spot,6,Image 1,1,1896,
0,,Spot,6,Image 1,1,1898,
0,,Spot,6,Image 1,1,1902,
0,,Spot,6,Image 1,1,1914,
0,,Spot,6,Image 1,1,1915,
0,,Spot,6,Image 1,1,1920,
0,,Spot,6,Image 1,1,1929,
0,,Spot,6,Image 1,1,1936,
0,,Spot,6,Image 1,1,1938,
0,,Spot,6,Image 1,1,1941,
0,,Spot,6,Image 1,1,1943,
0,,Spot,6,Image 1,1,1945,
0,,Spot,6,Image 1,1,1947,
0,,Spot,6,Image 1,1,1948,
0,,Spot,6,Image 1,1,1952,
0,,Spot,6,Image 1,1,1954,
0,,Spot,6,Image 1,1,1956,
0,,Spot,6,Image 1,1,1957,
0,,Spot,6,Image 1,1,1963,
0,,Spot,6,Image 1,1,1974,
0,,Spot,6,Image 1,1,1976,
0,,Spot,6,Image 1,1,1983,
0,,Spot,6,Image 1,1,1985,
0,,Spot,6,Image 1,1,1990,
0,,Spot,6,Image 1,1,2000,
0,,Spot,6,Image 1,1,2004,
0,,Spot,6,Image 1,1,2005,
0,,Spot,6,Image 1,1,2007,
0,,Spot,6,Image 1,1,2008,
0,,Spot,6,Image 1,1,2014,
0,,Spot,6,Image 1,1,2034,
0,,Spot,6,Image 1,1,2037,
0,,Spot,6,Image 1,1,2038,
0,,Spot,6,Image 1,1,2042,
0,,Spot,6,Image 1,1,2043,
0,,Spot,6,Image 1,1,2044,
0,,Spot,6,Image 1,1,2045,
0,,Spot,6,Image 1,1,2052,
0,,Spot,6,Image 1,1,2053,
0,,Spot,6,Image 1,1,2054,
0,,Spot,6,Image 1,1,2055,
0,,Spot,6,Image 1,1,2057,
0,,Spot,6,Image 1,1,2058,
0,,Spot,6,Image 1,1,2060,
0,,Spot,6,Image 1,1,2061,
0,,Spot,6,Image 1,1,2072,
0,,Spot,6,Image 1,1,2073,
0,,Spot,6,Image 1,1,2078,
0,,Spot,6,Image 1,1,2085,
0,,Spot,6,Image 1,1,2098,
0,,Spot,6,Image 1,1,2102,
0,,Spot,6,Image 1,1,2103,
0,,Spot,6,Image 1,1,2148,
0,,Spot,6,Image 1,1,2177,
0,,Spot,6,Image 1,1,2189,
0,,Spot,6,Image 1,1,2191,
0,,Spot,6,Image 1,1,2193,
0,,Spot,6,Image 1,1,2194,
0,,Spot,6,Image 1,1,2196,
0,,Spot,6,Image 1,1,2197,
0,,Spot,6,Image 1,1,2198,
0,,Spot,6,Image 1,1,2199,
0,,Spot,6,Image 1,1,2200,
0,,Spot,6,Image 1,1,2201,
0,,Spot,6,Image 1,1,2203,
0,,Spot,6,Image 1,1,2211,
0,,Spot,6,Image 1,1,2212,
0,,Spot,6,Image 1,1,2230,
0,,Spot,6,Image 1,1,2261,
0,,Spot,6,Image 1,1,2266,
0,,Spot,6,Image 1,1,2273,
0,,Spot,6,Image 1,1,2457,
0,,Spot,6,Image 1,1,2458,
0,,Spot,6,Image 1,1,2471,
0,,Spot,6,Image 1,1,2552,
0,,Spot,6,Image 1,1,2661,
0,,Spot,6,Image 1,2,2937,
0,,Spot,6,Image 1,2,2938,
0,,Spot,6,Image 1,2,2939,
0,,Spot,6,Image 1,2,2971,
0,,Spot,6,Image 1,2,3016,
0,,Spot,6,Image 1,2,3018,
0,,Spot,6,Image 1,2,3045,
0,,Spot,6,Image 1,2,3046,
0,,Spot,6,Image 1,2,3056,
0,,Spot,6,Image 1,2,3065,
0,,Spot,6,Image 1,2,3101,
0,,Spot,6,Image 1,2,3127,
0,,Spot,6,Image 1,2,3132,
0,,Spot,6,Image 1,2,3135,
0,,Spot,6,Image 1,2,3140,
0,,Spot,6,Image 1,2,3144,
0,,Spot,6,Image 1,2,3150,
0,,Spot,6,Image 1,2,3154,
0,,Spot,6,Image 1,2,3160,
0,,Spot,6,Image 1,2,3175,
0,,Spot,6,Image 1,2,3176,
0,,Spot,6,Image 1,2,3177,
0,,Spot,6,Image 1,2,3184,
0,,Spot,6,Image 1,2,3185,
0,,Spot,6,Image 1,2,3187,
0,,Spot,6,Image 1,2,3213,
0,,Spot,6,Image 1,2,3220,
0,,Spot,6,Image 1,2,3235,
0,,Spot,6,Image 1,2,3242,
0,,Spot,6,Image 1,2,3243,
0,,Spot,6,Image 1,2,3244,
0,,Spot,6,Image 1,2,3245,
0,,Spot,6,Image 1,2,3248,
0,,Spot,6,Image 1,2,3250,
0,,Spot,6,Image 1,2,3262,
0,,Spot,6,Image 1,2,3264,
0,,Spot,6,Image 1,2,3265,
0,,Spot,6,Image 1,2,3279,
0,,Spot,6,Image 1,2,3280,
0,,Spot,6,Image 1,2,3295,
0,,Spot,6,Image 1,2,3329,
0,,Spot,6,Image 1,2,3330,
0,,Spot,6,Image 1,2,3334,
0,,Spot,6,Image 1,2,3339,
0,,Spot,6,Image 1,2,3340,
0,,Spot,6,Image 1,2,3350,
0,,Spot,6,Image 1,2,3358,
0,,Spot,6,Image 1,2,3359,
0,,Spot,6,Image 1,2,3376,
0,,Spot,6,Image 1,2,3402,
0,,Spot,6,Image 1,2,3412,
0,,Spot,6,Image 1,2,3414,
0,,Spot,6,Image 1,2,3415,
0,,Spot,6,Image 1,2,3419,
0,,Spot,6,Image 1,2,3420,
0,,Spot,6,Image 1,2,3425,
0,,Spot,6,Image 1,2,3434,
0,,Spot,6,Image 1,2,3446,
0,,Spot,6,Image 1,2,3451,
0,,Spot,6,Image 1,2,3467,
0,,Spot,6,Image 1,2,3469,
0,,Spot,6,Image 1,2,3470,
0,,Spot,6,Image 1,2,3472,
0,,Spot,6,Image 1,2,3474,
0,,Spot,6,Image 1,2,3475,
0,,Spot,6,Image 1,2,3477,
0,,Spot,6,Image 1,2,3479,
0,,Spot,6,Image 1,2,3480,
0,,Spot,6,Image 1,2,3481,
0,,Spot,6,Image 1,2,3483,
0,,Spot,6,Image 1,2,3484,
0,,Spot,6,Image 1,2,3491,
0,,Spot,6,Image 1,2,3492,
0,,Spot,6,Image 1,2,3497,
0,,Spot,6,Image 1,2,3499,
0,,Spot,6,Image 1,2,3503,
0,,Spot,6,Image 1,2,3510,
0,,Spot,6,Image 1,2,3512,
0,,Spot,6,Image 1,2,3517,
0,,Spot,6,Image 1,2,3518,
0,,Spot,6,Image 1,2,3521,
0,,Spot,6,Image 1,2,3525,
0,,Spot,6,Image 1,2,3527,
0,,Spot,6,Image 1,2,3532,
0,,Spot,6,Image 1,2,3536,
0,,Spot,6,Image 1,2,3539,
0,,Spot,6,Image 1,2,3563,
0,,Spot,6,Image 1,2,3577,
0,,Spot,6,Image 1,2,3588,
0,,Spot,6,Image 1,2,3590,
0,,Spot,6,Image 1,2,3591,
0,,Spot,6,Image 1,2,3605,
0,,Spot,6,Image 1,2,3608,
0,,Spot,6,Image 1,2,3611,
0,,Spot,6,Image 1,2,3612,
0,,Spot,6,Image 1,2,3615,
0,,Spot,6,Image 1,2,3618,
0,,Spot,6,Image 1,2,3619,
0,,Spot,6,Image 1,2,3620,
0,,Spot,6,Image 1,2,3622,
0,,Spot,6,Image 1,2,3633,
0,,Spot,6,Image 1,2,3635,
0,,Spot,6,Image 1,2,3636,
0,,Spot,6,Image 1,2,3637,
0,,Spot,6,Image 1,2,3675,
0,,Spot,6,Image 1,2,3679,
0,,Spot,6,Image 1,2,3686,
0,,Spot,6,Image 1,2,3687,
0,,Spot,6,Image 1,2,3688,
0,,Spot,6,Image 1,2,3693,
0,,Spot,6,Image 1,2,3696,
0,,Spot,6,Image 1,2,3702,
0,,Spot,6,Image 1,2,3729,
0,,Spot,6,Image 1,2,3732,
0,,Spot,6,Image 1,2,3748,
0,,Spot,6,Image 1,2,3749,
0,,Spot,6,Image 1,2,3758,
0,,Spot,6,Image 1,2,3760,
0,,Spot,6,Image 1,2,3763,
0,,Spot,6,Image 1,2,3768,
0,,Spot,6,Image 1,2,3771,
0,,Spot,6,Image 1,2,3776,
0,,Spot,6,Image 1,2,3778,
0,,Spot,6,Image 1,2,3783,
0,,Spot,6,Image 1,2,3787,
0,,Spot,6,Image 1,2,3802,
0,,Spot,6,Image 1,2,3805,
0,,Spot,6,Image 1,2,3809,
0,,Spot,6,Image 1,2,3812,
0,,Spot,6,Image 1,2,3813,
0,,Spot,6,Image 1,2,3815,
0,,Spot,6,Image 1,2,3818,
0,,Spot,6,Image 1,2,3822,
0,,Spot,6,Image 1,2,3823,
0,,Spot,6,Image 1,2,3825,
0,,Spot,6,Image 1,2,3829,
0,,Spot,6,Image 1,2,3837,
0,,Spot,6,Image 1,2,3840,
0,,Spot,6,Image 1,2,3841,
0,,Spot,6,Image 1,2,3842,
0,,Spot,6,Image 1,2,3843,
0,,Spot,6,Image 1,2,3849,
0,,Spot,6,Image 1,2,3854,
0,,Spot,6,Image 1,2,3855,
0,,Spot,6,Image 1,2,3858,
0,,Spot,6,Image 1,2,3859,
0,,Spot,6,Image 1,2,3863,
0,,Spot,6,Image 1,2,3867,
0,,Spot,6,Image 1,2,3868,
0,,Spot,6,Image 1,2,3869,
0,,Spot,6,Image 1,2,3873,
0,,Spot,6,Image 1,2,3874,
0,,Spot,6,Image 1,2,3876,
0,,Spot,6,Image 1,2,3887,
0,,Spot,6,Image 1,2,3900,
0,,Spot,6,Image 1,2,3904,
0,,Spot,6,Image 1,2,3919,
0,,Spot,6,Image 1,2,3925,
0,,Spot,6,Image 1,2,3934,
0,,Spot,6,Image 1,2,3942,
0,,Spot,6,Image 1,2,3943,
0,,Spot,6,Image 1,2,3948,
0,,Spot,6,Image 1,2,3955,
0,,Spot,6,Image 1,2,3956,
0,,Spot,6,Image 1,2,3957,
0,,Spot,6,Image 1,2,3959,
0,,Spot,6,Image 1,2,3961,
0,,Spot,6,Image 1,2,3963,
0,,Spot,6,Image 1,2,3966,
0,,Spot,6,Image 1,2,3968,
0,,Spot,6,Image 1,2,3969,
0,,Spot,6,Image 1,2,3975,
0,,Spot,6,Image 1,2,3976,
0,,Spot,6,Image 1,2,3979,
0,,Spot,6,Image 1,2,3981,
0,,Spot,6,Image 1,2,3982,
0,,Spot,6,Image 1,2,3987,
0,,Spot,6,Image 1,2,3988,
0,,Spot,6,Image 1,2,3989,
0,,Spot,6,Image 1,2,3999,
0,,Spot,6,Image 1,2,4002,
0,,Spot,6,Image 1,2,4008,
0,,Spot,6,Image 1,2,4011,
0,,Spot,6,Image 1,2,4014,
0,,Spot,6,Image 1,2,4023,
0,,Spot,6,Image 1,2,4032,
0,,Spot,6,Image 1,2,4033,
0,,Spot,6,Image 1,2,4047,
0,,Spot,6,Image 1,2,4048,
0,,Spot,6,Image 1,2,4051,
0,,Spot,6,Image 1,2,4052,
0,,Spot,6,Image 1,2,4053,
0,,Spot,6,Image 1,2,4056,
0,,Spot,6,Image 1,2,4058,
0,,Spot,6,Image 1,2,4059,
0,,Spot,6,Image 1,2,4062,
0,,Spot,6,Image 1,2,4064,
0,,Spot,6,Image 1,2,4079,
0,,Spot,6,Image 1,2,4081,
0,,Spot,6,Image 1,2,4082,
0,,Spot,6,Image 1,2,4083,
0,,Spot,6,Image 1,2,4085,
0,,Spot,6,Image 1,2,4088,
0,,Spot,6,Image 1,2,4090,
0,,Spot,6,Image 1,2,4092,
0,,Spot,6,Image 1,2,4103,
0,,Spot,6,Image 1,2,4104,
0,,Spot,6,Image 1,2,4107,
0,,Spot,6,Image 1,2,4109,
0,,Spot,6,Image 1,2,4121,
0,,Spot,6,Image 1,2,4122,
0,,Spot,6,Image 1,2,4125,
0,,Spot,6,Image 1,2,4129,
0,,Spot,6,Image 1,2,4138,
0,,Spot,6,Image 1,2,4140,
0,,Spot,6,Image 1,2,4141,
0,,Spot,6,Image 1,2,4146,
0,,Spot,6,Image 1,2,4148,
0,,Spot,6,Image 1,2,4150,
0,,Spot,6,Image 1,2,4151,
0,,Spot,6,Image 1,2,4152,
0,,Spot,6,Image 1,2,4158,
0,,Spot,6,Image 1,2,4160,
0,,Spot,6,Image 1,2,4163,
0,,Spot,6,Image 1,2,4165,
0,,Spot,6,Image 1,2,4169,
0,,Spot,6,Image 1,2,4177,
0,,Spot,6,Image 1,2,4190,
0,,Spot,6,Image 1,2,4192,
0,,Spot,6,Image 1,2,4193,
0,,Spot,6,Image 1,2,4197,
0,,Spot,6,Image 1,2,4202,
0,,Spot,6,Image 1,2,4206,
0,,Spot,6,Image 1,2,4222,
0,,Spot,6,Image 1,2,4238,
0,,Spot,6,Image 1,2,4241,
0,,Spot,6,Image 1,2,4244,
0,,Spot,6,Image 1,2,4245,
0,,Spot,6,Image 1,2,4250,
0,,Spot,6,Image 1,2,4253,
0,,Spot,6,Image 1,2,4265,
0,,Spot,6,Image 1,2,4268,
0,,Spot,6,Image 1,2,4272,
0,,Spot,6,Image 1,2,4273,
0,,Spot,6,Image 1,2,4274,
0,,Spot,6,Image 1,2,4276,
0,,Spot,6,Image 1,2,4282,
0,,Spot,6,Image 1,2,4288,
0,,Spot,6,Image 1,2,4290,
0,,Spot,6,Image 1,2,4294,
0,,Spot,6,Image 1,2,4297,
0,,Spot,6,Image 1,2,4299,
0,,Spot,6,Image 1,2,4304,
0,,Spot,6,Image 1,2,4305,
0,,Spot,6,Image 1,2,4307,
0,,Spot,6,Image 1,2,4345,
0,,Spot,6,Image 1,2,4364,
0,,Spot,6,Image 1,2,4385,
0,,Spot,6,Image 1,2,4402,
0,,Spot,6,Image 1,2,4404,
0,,Spot,6,Image 1,2,4410,
0,,Spot,6,Image 1,2,4414,
0,,Spot,6,Image 1,2,4419,
0,,Spot,6,Image 1,2,4423,
0,,Spot,6,Image 1,2,4424,
0,,Spot,6,Image 1,2,4431,
0,,Spot,6,Image 1,2,4438,
0,,Spot,6,Image 1,2,4448,
0,,Spot,6,Image 1,2,4450,
0,,Spot,6,Image 1,2,4464,
0,,Spot,6,Image 1,2,4467,
0,,Spot,6,Image 1,2,4468,
0,,Spot,6,Image 1,2,4472,
0,,Spot,6,Image 1,2,4485,
0,,Spot,6,Image 1,2,4487,
0,,Spot,6,Image 1,2,4491,
0,,Spot,6,Image 1,2,4492,
0,,Spot,6,Image 1,2,4493,
0,,Spot,6,Image 1,2,4495,
0,,Spot,6,Image 1,2,4497,
0,,Spot,6,Image 1,2,4498,
0,,Spot,6,Image 1,2,4499,
0,,Spot,6,Image 1,2,4508,
0,,Spot,6,Image 1,2,4520,
0,,Spot,6,Image 1,2,4537,
0,,Spot,6,Image 1,2,4538,
0,,Spot,6,Image 1,2,4543,
0,,Spot,6,Image 1,2,4544,
0,,Spot,6,Image 1,2,4546,
0,,Spot,6,Image 1,2,4550,
0,,Spot,6,Image 1,2,4554,
0,,Spot,6,Image 1,2,4562,
0,,Spot,6,Image 1,2,4563,
0,,Spot,6,Image 1,2,4567,
0,,Spot,6,Image 1,2,4571,
0,,Spot,6,Image 1,2,4572,
0,,Spot,6,Image 1,2,4574,
0,,Spot,6,Image 1,2,4580,
0,,Spot,6,Image 1,2,4581,
0,,Spot,6,Image 1,2,4583,
0,,Spot,6,Image 1,2,4584,
0,,Spot,6,Image 1,2,4585,
0,,Spot,6,Image 1,2,4592,
0,,Spot,6,Image 1,2,4596,
0,,Spot,6,Image 1,2,4597,
